px1,py1,pz1
-7.81269,-1.61615,-6.61899
9.24631,3.7523,1.57601
-0.0288689,6.37397,3.76144
-17.1347,5.20634,9.87087
3.53951,-1.5884,13.3912
3.38948,-19.7239,44.4206
-9.93301,0.543116,-52.7396
8.79728,19.0333,8.86798
-2.34331,-4.3498,-3.71567
-6.49233,-6.48623,-13.2444
-1.4274,3.00005,5.13697
-17.2363,13.6599,-34.179
21.4741,4.33504,-30.3815
3.02369,-15.126,-24.3639
10.0189,14.3468,-8.47084
0.144522,7.41715,-0.968747
-4.09475,5.5034,5.10864
0.43063,-7.5957,4.10618
-6.53901,12.731,-20.0595
4.28681,1.99106,3.39792
4.29335,-6.04088,-0.721741
29.0555,11.0516,-19.7748
13.6807,-2.96719,-4.68092
5.7239,3.13287,-2.16974
-15.2587,-1.5617,7.42991
3.29403,26.8466,-51.2429
3.8806,-1.88053,14.1056
1.77885,0.457958,7.10647
-6.80681,5.19193,42.7636
-1.44514,-8.09513,-0.828531
10.4388,-8.00194,-5.56385
4.34238,2.05629,-5.77621
-0.151047,2.33756,-10.0512
28.4156,-15.572,2.67384
6.12454,-1.93659,-2.07105
13.8822,4.16152,-6.07805
-2.73634,-5.19173,6.91576
-3.56225,0.681685,4.20289
-2.81673,8.57324,-2.00178
-13.2993,-6.86422,-9.22356
-6.3667,-6.2113,7.90619
11.1405,-7.63013,-5.21314
-30.3661,15.437,-17.4882
-0.153326,7.73544,5.2369
-9.07345,-1.3142,-22.5472
8.54189,-2.42282,22.5882
-3.11035,-2.49488,-9.19494
10.3093,2.04023,31.4181
4.923,4.15,9.75123
-8.09269,-5.91725,-19.3389
9.70035,16.4607,10.8589
7.87168,-7.77716,7.5773
5.28032,5.66075,3.39559
-1.82301,-2.06568,-8.31755
-1.84041,12.4562,21.0996
-1.47242,9.1659,26.7025
4.0504,12.1106,-48.5307
1.33728,-9.08026,-6.49268
2.83101,-8.46156,-11.8428
-4.21377,-4.30133,-2.85143
0.577557,-1.46129,-8.09105
-4.39144,-9.56643,1.21396
5.50135,-9.90673,2.93372
3.36032,2.3153,14.5721
14.4755,2.26336,-3.39338
-4.23911,0.81766,3.56608
-5.58223,-4.22965,10.3041
-6.4089,-2.84347,-9.87758
-8.71824,10.3431,-22.4054
2.22699,0.403987,-11.4846
4.91574,2.15173,-7.55647
-5.77669,1.993,-24.0305
-11.8488,0.725742,18.7798
-15.7595,-14.9807,57.7462
0.290587,3.03958,-12.4507
13.3979,-28.2497,-23.9373
6.24148,5.39859,11.3227
3.92834,-10.411,-13.9552
-11.1258,-9.73713,-9.29652
0.402825,-10.1204,27.2534
6.67377,-7.27817,-34.3628
4.1471,-6.82578,3.93377
3.38761,-1.96318,-3.31402
-1.72801,0.409551,7.90544
1.52201,-2.11767,4.90045
-7.90183,7.37045,7.88942
2.32524,-4.59859,-12.0581
-4.7194,-5.65549,-29.8588
5.63916,9.15815,2.92399
1.54755,5.29964,0.437689
-2.38319,5.88181,2.05508
-17.9981,5.84638,20.6153
3.43464,-9.24212,-16.2375
-13.9682,-3.73501,-49.4692
-2.05756,-0.00845764,9.99875
35.7157,11.6299,24.0209
-1.20207,-3.65227,5.51246
3.48176,14.6093,20.3394
9.92353,-7.79774,1.20589
10.501,-9.1212,-28.7402
3.87532,-3.54678,-12.7082
10.7482,0.80991,-12.9841
-33.3198,-9.65753,-10.3409
-10.0261,-1.73294,10.7414
-3.25089,-3.74429,5.93376
11.9291,-5.94013,-0.253222
-9.95547,-6.95532,-43.1992
7.55139,-1.08849,12.1155
8.80872,-9.57564,-41.4838
-8.40701,2.29446,-12.1253
-5.38421,9.22528,-0.113528
6.38296,5.13008,-23.7283
8.52791,-8.57033,-13.8706
-1.14592,-13.1818,3.63849
-0.143952,3.47793,-8.61148
-12.3852,-9.13785,-6.06498
3.22907,-10.4935,-0.296246
-1.83802,3.38679,4.71105
0.802927,2.12726,-9.50234
-5.66782,2.79829,6.67867
1.02146,0.55051,2.95181
-3.05377,4.66287,-8.5306
1.71267,-8.3942,-9.34094
4.81204,7.88774,12.8067
4.17206,-10.7308,21.1596
10.3149,45.2901,28.0518
-4.46621,-12.2268,-7.16432
6.95711,-4.03958,-2.45854
3.27864,0.734605,6.8913
1.29009,-2.01409,-8.26813
12.653,-10.4783,11.7326
0.474176,2.48697,10.5503
-2.50031,4.8083,10.733
1.0549,2.14955,5.58558
5.68408,6.84348,13.4846
-19.2234,-14.8363,-3.24739
-4.70677,7.58748,12.8379
4.8215,4.48554,16.2967
5.91042,4.75242,-0.421982
2.71343,-2.79194,-5.54206
12.4825,-6.31753,8.02802
1.32519,1.45101,-10.5602
-3.47718,-5.52131,7.27566
-2.97086,0.81767,-5.01393
-1.22224,-1.78695,-8.87122
-4.33197,-7.2097,-15.6256
-0.338368,3.1792,-4.62139
6.97342,-7.95346,-5.45673
0.677293,-3.43764,-4.09642
-10.6532,-1.83746,-3.28253
-1.09182,-9.45463,2.85034
-13.6835,2.81773,21.9219
2.4262,13.6642,5.43619
16.199,12.6152,33.0441
6.45889,0.807491,3.47686
-12.4168,-3.24979,-1.76056
26.0544,1.98259,-3.27777
-1.19818,-4.80008,2.55142
6.14619,5.43515,-13.4592
-0.788221,1.55395,8.54416
23.6325,31.7106,-35.9675
-8.66445,9.80517,-21.7917
3.52678,3.53705,5.6866
6.85361,1.83979,11.7861
-4.21632,-6.24194,-15.1864
-0.83273,-0.944648,-4.08079
-4.17233,8.16519,13.4189
-9.50273,3.13028,5.46911
0.532013,-7.76491,1.57859
10.6188,11.0152,-14.2913
-1.30231,-15.6326,14.0019
-0.0209338,1.62958,6.88049
-10.2629,-1.90499,18.9337
0.830922,-2.45268,7.69556
-13.4577,-8.90867,6.00335
6.01327,-20.4436,-32.0172
1.05462,-3.96826,-11.0105
19.2496,-2.50337,-12.9706
2.35855,2.95637,-9.99507
-4.00312,-0.746735,15.2843
7.73267,4.11621,2.9311
-0.938386,-5.34574,15.9291
-10.4164,-5.52321,14.663
0.401827,8.28304,14.933
-4.9508,11.7087,36.0298
6.45026,-6.68386,-2.81454
15.4817,-10.9346,29.7485
6.62786,7.13259,1.24725
9.06688,-10.4811,25.6378
-19.3061,13.4614,88.3047
16.3572,5.88056,7.44034
6.92979,3.05092,4.58633
-5.38616,-6.39603,15.1364
-14.4903,-1.87293,-49.0637
-8.68777,9.16794,3.92167
0.126372,-2.6933,9.68645
-0.488615,4.38591,-4.20385
6.29765,8.94465,-6.51049
2.0824,-2.8236,-7.54749
-7.01875,-13.364,-0.938206
-1.49609,5.48175,-17.5903
7.57265,1.40823,17.1186
-9.9898,-8.99963,-25.1565
-0.498157,1.96183,6.62189
5.15149,-6.99433,-1.09127
-9.91855,-3.88676,-11.8715
0.800317,7.05311,-0.932234
-0.785452,7.84338,35.7933
-5.15585,-7.04326,41.1464
-1.63201,-12.0138,-9.74075
10.0898,12.4639,0.598362
-1.91574,-2.32115,12.8363
-0.960802,4.51119,15.7811
-5.53789,-11.1302,-7.6433
-2.31462,-0.758568,-6.42551
-0.36605,-2.1751,-10.4797
1.07662,-3.34407,6.62088
-9.07597,7.26266,4.20462
-0.915564,3.51214,-12.687
12.0811,30.4583,14.2384
-17.5604,8.55107,24.7946
0.0303959,1.59253,-7.31502
2.77101,0.631842,-6.16892
-9.94277,-0.771537,32.5074
-5.30246,1.84478,-2.08815
6.50456,0.945029,3.77991
5.30577,18.2988,-24.0406
9.90701,1.84557,-0.47705
0.416797,-2.07256,5.66731
9.60215,-2.42011,6.64984
-12.6755,-9.48096,35.4947
7.24495,4.70877,-13.87
-15.4603,1.68247,15.1614
7.14419,-8.37024,-2.29333
-4.87412,-0.0407861,-7.17335
-7.02628,4.44534,-10.4501
-1.27869,4.18838,-6.54861
16.8596,5.10599,-15.7342
7.23351,10.2945,13.0805
-0.443497,1.13349,6.62309
2.75995,1.98159,13.7856
-6.34548,9.70419,-41.5778
-5.47017,-6.96863,-9.26962
-6.77872,-0.0334706,2.29762
2.04928,-3.5574,-19.2785
-1.61434,1.57974,4.67431
-1.15097,-2.51541,-13.5714
17.2426,4.44174,29.4323
-1.42226,-0.878747,-7.33667
16.6797,0.192512,-1.08053
-8.57106,-4.81965,7.15189
-16.0519,4.09218,23.0009
-1.55918,8.50019,7.5733
10.4874,0.174294,3.31668
2.45884,-1.34677,5.57444
3.33494,-1.37631,14.2587
4.80143,8.15244,-13.4707
-7.08886,-7.19081,-20.0566
4.34489,-0.550361,-9.96181
-14.5251,-6.99807,-1.46527
-8.00262,4.94041,-2.89558
-1.47753,-2.03983,-7.59248
15.7,8.75476,30.1242
4.36907,10.7042,-8.4949
-7.23712,1.88822,7.61805
4.99194,1.78234,7.41859
11.7891,-2.04652,21.5328
-14.238,-16.678,5.35573
-11.9033,-3.26244,-4.59238
12.7828,-0.0537577,-30.5563
-24.3418,1.02934,1.14445
0.45585,-14.5666,5.07948
-0.457137,1.83677,-8.15586
8.59528,-6.42829,13.3659
-0.545043,11.3628,-20.9354
6.05044,5.9463,0.375104
-3.71168,7.21449,-4.31059
2.55879,-8.47534,5.32141
-7.07695,-11.8941,-18.1157
2.52657,-0.490585,9.79498
0.533599,-0.924616,5.30923
-19.082,-0.831684,-21.3222
-1.2176,5.95031,-6.84685
-3.64938,0.697326,-6.96301
-8.70625,-3.26022,0.426934
4.75594,2.29979,2.93429
-2.94609,2.02163,-13.3596
-15.5537,12.5039,-13.167
-5.05787,1.87438,0.423655
6.42078,-4.51176,-7.75427
25.7036,-6.54925,-96.7149
0.892252,-3.03324,5.92281
-11.8302,-11.5385,-31.8139
-0.358926,6.35996,1.32826
-6.97775,-8.36715,-2.96888
10.684,-9.64006,1.88239
-6.76814,2.37913,0.650917
-10.0587,6.46441,-58.3599
-2.53354,-8.13854,-16.6955
10.0828,-6.43808,24.629
-2.67057,-2.54287,-4.33465
-2.61902,-0.424142,8.08087
3.61803,-0.849271,-7.73324
4.8485,-4.9026,3.30165
-4.80781,6.98831,-19.0088
4.69656,-2.71883,-17.977
5.34304,4.57582,10.0768
1.65308,-0.418981,-7.23504
-7.4456,5.18583,17.5823
-4.88457,1.33396,2.93008
-15.1677,5.05654,24.1974
-1.46276,0.368218,6.80688
0.0550178,3.62994,-16.5402
1.68712,2.01998,-7.18374
9.7862,-8.44181,21.9807
-2.61149,7.55026,3.78599
6.29534,-6.98059,-24.9162
1.6919,-0.177536,6.31256
-5.47615,-13.3203,11.7805
-0.40635,-2.5496,5.50951
0.961724,6.07779,-1.31397
5.3933,-18.4115,25.7676
9.45274,0.285404,-15.7747
5.15118,9.09475,-5.03746
-1.85535,3.38513,4.54814
-3.31492,0.0349206,-10.8299
-10.9532,-7.09496,18.477
-1.96278,13.9048,-15.615
7.78334,3.50959,35.6193
21.7992,10.1427,12.9355
-0.632963,-12.8983,35.5344
-2.83165,-12.8529,41.5699
-3.16637,16.0323,61.433
-1.61403,-0.892407,9.25156
3.94864,-5.84316,10.8352
7.28215,4.15536,5.26792
6.56846,1.79858,-2.51123
23.4672,-12.465,18.5256
8.16105,0.24945,-12.514
-4.18882,8.29651,11.115
-1.55445,-1.81165,11.8477
5.39514,6.36943,4.53949
17.5579,-8.83721,-27.0166
1.46409,0.567356,-7.70044
-2.0132,1.04758,12.2356
4.5569,-9.11553,10.7808
15.7257,0.0685746,-1.63763
-3.62284,-0.465548,5.1601
1.40597,-3.88821,-6.27379
-2.08425,-8.54233,-7.40344
-0.22534,3.03729,12.1349
-1.67082,2.97469,4.35227
-1.43005,-1.33409,-10.2043
-0.248396,-3.29639,6.19677
3.71755,-3.89401,1.22936
-13.5945,-5.10265,28.6269
16.7652,-6.02723,-6.49541
3.4631,-0.365936,12.1532
-10.5982,6.54628,27.1777
-0.91057,1.14662,6.71711
3.95763,-21.2058,13.5155
17.023,2.11814,-31.4326
-1.01145,2.45437,10.1324
-3.28942,9.43539,-8.74874
1.97095,-2.20655,-12.945
1.61006,-3.34634,-16.0285
-4.58664,7.82376,19.8886
-1.05834,-3.86012,4.74661
8.01228,-5.94378,-5.094
-6.09242,-13.9576,16.8416
9.09114,-35.3036,5.62081
1.24383,4.90556,-0.527211
-2.95219,-7.13728,-1.00616
-2.058,0.199231,-7.81172
1.22532,1.27139,6.71317
-6.30406,5.3929,-29.7967
-8.53995,0.021706,-18.4817
-2.81144,-8.45718,-17.0824
6.49812,1.20978,-7.79137
-9.67774,-0.402518,-12.5144
2.0763,1.24335,8.15619
3.00691,-8.17617,-3.26827
-8.15569,1.63828,-8.17061
4.37401,0.833873,15.9662
1.45895,-6.12606,9.08661
10.2977,8.23762,17.1113
-10.0246,-2.36305,-2.66655
0.656281,2.08986,-8.13454
-0.563638,6.21762,-0.582947
-7.46998,-6.07465,10.5072
-4.92623,29.8326,-9.80924
6.54398,-4.55437,15.2469
2.60118,5.26083,26.2272
-3.47592,-9.88207,1.2204
7.3912,11.0582,1.85005
-10.4863,-9.94183,-11.8406
4.61631,-9.67855,32.0767
-5.8634,10.8746,-26.0187
3.13549,-2.81458,10.793
6.30097,-1.7665,-9.75789
5.47577,-8.28166,-1.21012
-0.969328,12.2458,-17.5295
9.56243,3.83829,6.42486
-3.21345,-1.38894,2.36056
-6.6407,-4.15694,-0.235347
8.76728,5.54733,0.917053
-4.75219,-1.31632,-2.66974
-8.95658,-9.83795,-28.6879
-5.64442,-16.0103,19.595
-4.45891,4.61596,-9.39044
14.6973,16.5868,6.6023
-4.49825,-5.65134,-38.3688
8.5538,-12.6603,-17.6858
2.44379,-3.22389,-4.99121
3.07656,3.51042,-6.52056
-2.64907,-7.85972,-34.0021
16.411,6.95298,-27.8795
6.67013,-4.89441,-4.9526
19.2171,6.49841,-21.7662
2.04371,3.03947,-10.6316
4.10989,-1.4591,2.50543
-7.43967,3.69598,3.0753
-2.45234,9.89511,3.52443
-14.6101,7.9997,-6.31406
-9.41943,14.3115,-1.0731
-3.16743,-5.02967,12.6092
11.1825,0.0141676,8.57259
-1.56022,-18.9165,-86.3716
9.13707,-2.44809,-2.12998
3.80297,-3.22479,2.5408
4.76168,-3.14668,27.4396
-18.3524,8.83031,20.4856
-3.67993,-2.48775,-14.44
7.94401,-2.23931,6.20557
-1.65907,-1.18913,8.29949
5.654,-7.42939,-24.4153
11.0807,8.89579,7.39683
-5.34732,-3.46796,-3.29941
-2.05365,0.0911116,8.85191
2.81613,0.35877,-12.1719
-2.43828,3.25371,4.24844
-2.47622,10.2769,1.21224
-5.93159,2.01809,-4.50708
-2.7706,8.28943,-6.36648
-1.75529,-8.2003,-11.2009
-0.604124,2.44335,-7.12816
5.16448,5.70212,0.191777
11.299,3.89792,25.1367
1.22419,-2.93231,-6.73512
-4.18584,7.81068,-13.6276
-3.64273,2.02423,-6.71959
4.14576,2.76489,0.00823533
4.0497,8.98493,10.6473
3.22778,8.84905,0.82079
-9.24537,-3.78747,18.6052
1.15591,-1.28079,-6.87002
4.87153,0.226413,6.3418
-1.20046,-10.2127,-3.4413
-4.44072,-7.12359,-8.86277
8.52854,-1.91059,13.7995
-0.876642,8.44768,0.251325
-5.9783,-0.385575,4.98652
-0.607593,3.83066,11.5542
-12.1061,1.88004,27.769
5.58042,0.187763,-8.81875
5.01879,-4.30205,-3.24282
-7.81882,4.4251,1.68817
-3.80813,-2.42468,-7.40081
-9.03049,13.7,10.7382
-6.38663,-0.802519,-12.5829
14.5614,-3.29335,56.8969
1.65656,13.1483,-6.21702
11.1357,-36.9976,82.1472
-8.96292,-2.78144,5.94719
-2.83637,-2.53068,-6.66062
-3.95293,-4.2545,1.41989
-7.50007,5.61815,0.30975
-15.1276,8.03116,-14.9582
10.4255,10.6056,-6.37038
0.99998,1.57007,7.92997
-19.5396,-7.18622,12.9887
3.41525,8.45293,6.00594
-5.23265,1.59146,0.221387
-8.09208,5.35074,4.37856
2.05502,-3.57266,-5.55418
8.76582,-7.91769,-9.31026
-8.38364,0.83781,22.5083
-2.8024,-9.04591,-7.42295
16.7837,-5.82751,1.44509
-2.94251,1.15655,-11.6791
-7.62127,-11.4443,4.06638
2.27799,4.28931,7.06893
-1.59906,3.02674,8.48914
-2.20727,-2.43583,13.7614
-13.1194,-4.9098,29.3925
-8.03728,1.00281,-20.2841
5.23788,3.13443,4.35364
3.24038,-8.42421,-6.46448
-4.76907,1.44558,1.02695
-19.8928,-17.455,12.5716
-0.874226,2.0563,-7.57582
2.08587,-3.04735,-5.11656
-2.39065,2.27992,4.33468
10.8479,11.7561,-5.77329
9.41504,2.64974,-5.65988
6.60544,6.17845,0.0483791
2.7615,-8.64897,-0.315566
-3.38853,-6.00769,8.7713
2.88344,15.9158,12.6463
-2.83404,-14.6668,6.25943
4.29937,-5.07553,2.71837
4.80706,4.26795,-4.49355
-0.475544,-2.50826,6.47843
-5.38909,-6.17397,-3.79853
-13.4103,2.30109,-32.4985
-2.50588,-5.6413,-13.655
-1.97299,1.48788,5.83046
-14.1349,-3.68109,-25.8893
0.966675,-21.2373,12.6737
7.77065,-5.41003,14.9889
18.9525,1.99404,32.9048
-0.848916,2.4519,-7.65676
-9.61668,-0.044615,-18.7929
3.47707,-1.63741,5.51949
2.7331,1.72279,-14.9595
0.51916,-8.06622,-1.05009
5.90245,-5.46824,-2.66151
-12.7196,17.4316,22.3513
-0.572225,-17.0997,4.95682
-20.3174,-5.42683,-20.147
-12.4794,15.5783,11.6666
-1.30179,13.4175,5.37154
-2.96993,-17.0684,-2.38655
-1.42378,-2.46911,-5.20669
0.726099,-3.71069,7.72218
0.189244,14.5891,-30.8833
-15.3773,4.39662,21.7415
-0.223295,8.3954,-10.5552
-2.10951,2.84317,-9.1774
5.16726,2.40068,-2.06253
-20.5139,24.4955,15.5197
12.1325,2.24205,0.617312
3.97177,-6.57897,-0.374081
-8.49873,3.18984,-18.6697
1.99152,10.3565,13.4579
7.75652,-9.59751,0.493685
-3.98872,25.0409,4.8021
-1.55022,5.7366,-6.23173
-1.23055,-7.62024,12.9077
-1.46814,7.19734,-0.725262
-6.52843,-8.78159,-40.8291
4.90559,-9.31768,53.2389
3.232,-1.03461,4.47719
6.41224,5.62067,-0.387916
-14.7312,-3.98571,-58.3597
9.20397,7.00503,31.0141
-9.47686,1.94485,-6.75192
3.12422,16.2334,40.8875
-3.20488,-0.563921,-6.51424
4.32157,-0.695137,-11.1198
-2.19554,1.56588,6.87426
-3.54462,-2.48037,-4.60526
-1.54229,1.43012,9.13763
7.58769,2.01722,0.6293
-3.3431,-0.819777,-12.2147
-2.02865,-3.23587,10.8488
-7.69735,5.92189,14.6657
-0.189935,12.7994,-1.86059
2.48753,0.601493,11.0635
-4.93647,-11.9896,-43.6889
7.02498,2.92149,1.70743
2.37578,-2.33981,7.84781
7.32336,-6.42233,20.9143
3.31348,2.76181,0.635632
11.7709,18.6307,95.5493
-22.4838,-14.3114,0.185065
2.53653,-6.9248,-4.88048
1.05227,-3.607,-7.8301
-2.75342,-1.80044,5.812
-5.12968,7.26525,-17.5461
6.5342,-11.4601,-4.53556
1.99217,2.25082,-5.00826
5.66288,2.68932,6.90917
-1.93682,1.83093,7.36582
1.66955,1.36074,-11.4354
-6.38525,-3.56208,-12.0824
-3.03196,2.27927,13.169
4.09274,-7.37707,9.4152
-5.0845,0.788695,-7.45778
-9.83263,-3.67825,-15.3584
5.56945,17.362,-13.9752
-11.0097,-20.8724,-13.192
-2.3134,6.32558,-0.911064
1.9849,0.824262,-7.25239
9.97658,0.0267866,-18.586
-4.16237,-5.85745,0.331009
2.6234,-41.2335,-20.1268
-4.621,13.8909,32.5883
-5.29047,-1.06509,-3.03436
11.2377,5.01286,-6.54619
3.05697,-6.56182,-11.7522
-4.64562,13.3308,-25.5233
3.00829,0.977233,5.65741
3.42626,3.21618,5.83177
-3.74575,9.3083,6.07127
1.10528,2.48449,10.9524
5.55911,-5.42448,-6.44208
-6.72806,-5.831,7.16993
-1.36014,1.68809,10.4293
-3.27599,3.42163,-1.36911
-3.70395,1.30932,2.0103
-5.86845,-11.944,33.2741
-0.000934031,-1.97741,8.28527
-1.02991,-2.37662,13.0012
-6.49385,-3.32292,1.26764
5.65861,10.7252,22.1342
-13.087,3.09827,3.64582
14.5342,1.51108,25.6527
-24.8412,-9.65164,19.322
-2.91546,2.35487,-14.3709
-17.2986,-2.84909,-14.4395
-3.45443,25.1766,12.7237
1.35926,-2.99578,-5.3117
-0.942489,1.79396,-6.24954
1.29919,-10.3228,1.51671
-1.51398,-1.79524,-8.20921
-6.27583,-9.3165,-4.01754
33.9167,-23.3917,4.28079
-3.99514,9.71607,-8.5356
2.5808,2.01731,-6.33493
5.85132,-2.10653,-12.0176
6.90029,12.7574,6.26325
-14.4165,2.44769,-25.1895
12.5055,8.78539,23.0806
0.936527,3.18002,4.4999
12.0332,20.7531,-1.92485
2.77385,-3.47445,8.25062
-0.187202,3.62873,11.4295
-2.74625,-0.822901,5.56368
13.2543,16.7918,-43.8784
-0.895364,34.2177,2.51957
7.59643,-2.43722,21.9926
-5.82514,0.0718774,-16.9033
16.2993,1.36028,-4.62096
1.78693,2.82561,11.5203
4.0767,4.19432,-8.06039
-7.41464,11.4213,-14.4452
10.922,-5.45502,-35.2396
0.524229,3.498,13.3735
3.55321,5.0429,-0.13102
-0.444813,8.48429,3.13426
-1.8239,-0.848593,7.49571
-3.36688,1.0969,-4.73375
-4.14186,29.4254,3.77438
5.73629,6.12471,4.37319
8.83044,5.35961,7.78067
3.07453,4.17232,0.597799
-7.13226,6.22114,-4.85083
0.387372,-8.08769,26.918
4.54164,3.99052,0.309254
0.469742,-9.3795,19.253
3.17425,-8.0074,-0.566409
13.0937,-5.06583,19.9508
3.95188,7.76004,-36.9565
8.56048,-4.45394,27.2931
-7.98487,2.79465,-13.6794
-1.76086,8.30865,29.1762
8.76328,0.0554014,2.22034
2.7439,12.0523,-25.2026
0.90711,17.6924,-8.70158
-7.5988,-0.501767,-11.8993
-0.667169,9.02245,-3.68704
-9.94894,11.7922,-5.83623
-1.31963,7.48802,15.1053
-1.05489,0.390361,-3.26288
2.53357,0.985372,6.53686
-3.52362,0.455711,4.52841
0.0314789,-11.9439,-18.2755
5.3703,6.08881,9.18183
-3.57526,15.0614,15.245
9.13496,-0.843873,-31.6474
-17.9298,0.294836,-12.8612
-2.57342,-21.6259,-1.06408
-14.2238,15.4618,-11.6706
5.41827,-12.3216,6.05981
2.04374,0.00606902,9.457
1.21999,4.03018,0.164029
-8.90888,-5.5136,-5.84858
1.47279,5.8051,-21.2334
8.58223,-3.89164,20.8859
-1.39189,-4.28307,-18.3541
-2.55617,-10.7267,-2.73666
-6.63628,5.86788,-9.18332
3.1237,0.678828,3.66797
15.1604,7.07084,26.1525
2.37503,-1.69797,-8.53618
1.18307,-0.677739,7.04973
-4.6057,-13.6412,6.07655
-0.102925,16.9254,29.1819
-6.27235,3.97506,-16.0226
4.58538,-0.532763,-0.182528
-0.7367,2.65461,6.2584
-1.18145,0.809981,6.44112
-11.1907,-3.29422,0.538151
0.0423064,-2.13512,9.18684
0.242249,10.3084,19.6847
-4.05477,4.69426,-2.91009
-2.13025,2.91767,4.53864
-0.217867,2.01733,-6.64051
-8.49956,1.90869,5.2045
9.24763,1.516,3.48911
5.90585,0.603666,13.102
11.3254,-12.3058,11.8484
-27.2161,-26.0072,20.6172
-3.09806,-0.822245,-6.5302
-6.88931,21.1924,9.24946
2.98432,-7.70501,0.759094
1.18722,2.83319,-13.6612
-11.2233,11.4741,-2.71517
3.91281,8.07132,3.64887
1.6853,-0.977941,8.8582
-9.50947,-35.9418,-22.4816
16.4352,-0.398945,-18.5802
-1.97637,-0.628117,-9.08007
-17.0057,7.68031,44.7542
-4.43647,-5.2317,9.86153
-3.20042,-0.000680351,11.0849
18.1701,6.2989,-5.26783
-0.528805,2.84524,-5.64475
7.33179,-5.83358,-18.1698
5.98492,4.14408,-8.46232
6.44616,-4.71163,-14.9658
-0.0936099,-1.59792,6.69798
2.85819,1.37553,-9.2798
-2.62723,15.5384,37.378
2.71344,5.02281,-0.981701
5.23278,-4.28255,18.7314
5.16297,14.5334,-0.443462
-1.47228,0.799904,-8.4518
-2.8563,5.83332,-0.518811
17.8316,-6.69212,-29.3441
2.73602,1.83791,3.9992
-0.0782747,17.1999,7.66181
-8.65741,-13.7801,-9.48646
-8.3075,-0.28804,-12.3003
-8.91775,15.4749,30.5562
6.82308,5.2445,-2.53828
-5.78344,6.99338,9.49253
2.12432,2.90884,-4.32688
5.27231,-17.2155,-0.207452
-0.652403,6.75712,3.98423
3.99884,-5.97998,-7.48107
-5.94272,-4.3319,0.63648
-1.54351,17.5296,-27.9444
-8.44949,-0.282146,15.5927
4.97766,-3.89116,-12.793
-6.82514,15.2911,5.43369
-3.70993,29.3582,20.1093
9.36434,-8.16667,-16.4876
-8.02536,2.15747,-1.65364
5.5591,2.86171,0.763122
-9.8931,-9.58774,-9.20839
-7.45491,-6.03234,-2.67628
-1.19341,3.78799,-7.12259
-1.6251,4.68059,-2.42223
3.13595,0.919679,10.3332
-11.0561,-4.61522,-3.42993
6.99796,-6.67575,-6.03501
-4.57288,7.73077,6.43017
5.48078,-1.01186,-0.792963
-3.90605,7.45599,-10.0748
0.00173419,-2.4675,6.38228
0.921859,3.6675,4.50047
-2.31676,-0.881946,6.53692
-13.7339,-2.66585,38.3885
-6.04702,-6.41412,26.4253
-0.75851,-3.75089,6.64627
2.61309,-0.452216,7.10648
-1.40696,-13.217,29.3421
10.3264,20.6292,-28.1331
1.43716,-7.909,12.307
-10.6233,-1.84368,8.10689
10.1005,1.75801,-12.2999
12.9415,-2.72355,15.3679
-2.01383,-1.89429,6.84892
-2.88519,-0.221141,-6.35379
-4.53711,-7.57841,-12.8416
12.8449,-4.81587,35.5686
6.68994,-10.192,9.33251
0.807204,6.39365,13.1743
2.65246,2.65893,5.84847
1.98609,-3.00599,-4.33926
2.17003,0.681502,-4.88714
-4.71188,14.0991,-3.6024
3.17944,-1.49597,-4.74886
-12.1723,3.50349,-9.06479
-5.35598,-3.4961,-11.198
-11.1196,10.5835,-15.9183
8.43174,0.416493,-1.59454
-2.87283,-0.950095,-12.0137
15.5978,-4.34598,-1.38353
8.15823,-12.7652,-28.4165
-9.17416,-10.1106,1.55982
1.07968,8.99329,12.0101
-3.30469,0.997587,0.838753
11.6961,3.43125,-1.37262
-11.3133,-3.42629,-12.3358
8.93417,-1.87916,-28.5633
7.23069,-0.358726,8.82333
-6.04585,-2.7834,-2.22746
-6.95519,11.869,-16.4489
-8.52658,-5.60544,36.1512
19.2591,-15.257,9.21837
-9.02668,-8.32551,-16.2829
3.57792,-1.8294,-3.50347
-0.755789,-1.6211,8.89923
-1.26626,3.45586,-3.49374
6.54885,-14.2226,15.8041
3.04485,-8.4731,17.3064
-2.64061,-2.50466,-4.83768
-5.72456,-1.8109,8.72429
-1.38251,-2.37441,-10.6777
-8.41252,1.61783,-0.282998
-15.9284,2.32465,12.761
9.63597,11.7273,-14.8027
-1.344,1.70897,-9.13823
-0.650739,2.34537,6.96722
-6.31087,-0.595254,11.311
13.317,-3.90273,-5.41852
-4.97201,18.2601,-6.15851
-3.28201,6.08404,4.90372
-0.927827,-1.49826,7.64346
11.0486,13.2715,4.60768
14.1217,3.33804,7.75741
-1.50019,-5.91623,6.50981
8.7354,11.8934,-37.805
-3.51573,-8.42601,4.37904
-1.63194,2.76836,12.7325
4.89972,0.336908,3.3025
-7.41428,-13.21,31.3959
-1.0972,3.45896,-5.74794
-2.71325,1.62397,-3.69586
7.61733,8.11109,5.45479
-2.38462,-3.28153,13.0843
-5.09153,-0.715075,12.2133
-1.60193,-3.37221,12.3922
-11.0194,-5.10266,41.1187
-3.87605,6.87944,23.6161
-2.33917,1.8506,8.15017
-13.2205,5.96805,-46.1989
